smiles,InChI Codes,InChI Keys,ChEMBL_IDs,target_molecule_pref_name,# Known Targets,Known Targets,document_journal,target_organism,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,nHBAcc,nHBDon,Lipinski,GhoseFilter,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nHRing,n3HRing,n4HRing,n5HRing,n6HRing,n7HRing,n8HRing,n9HRing,n10HRing,n11HRing,n12HRing,nG12HRing,naRing,n3aRing,n4aRing,n5aRing,n6aRing,n7aRing,n8aRing,n9aRing,n10aRing,n11aRing,n12aRing,nG12aRing,naHRing,n3aHRing,n4aHRing,n5aHRing,n6aHRing,n7aHRing,n8aHRing,n9aHRing,n10aHRing,n11aHRing,n12aHRing,nG12aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,n8ARing,n9ARing,n10ARing,n11ARing,n12ARing,nG12ARing,nAHRing,n3AHRing,n4AHRing,n5AHRing,n6AHRing,n7AHRing,n8AHRing,n9AHRing,n10AHRing,n11AHRing,n12AHRing,nG12AHRing,nFRing,n4FRing,n5FRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n4FHRing,n5FHRing,n6FHRing,n7FHRing,n8FHRing,n9FHRing,n10FHRing,n11FHRing,n12FHRing,nG12FHRing,nFaRing,n4FaRing,n5FaRing,n6FaRing,n7FaRing,n8FaRing,n9FaRing,n10FaRing,n11FaRing,n12FaRing,nG12FaRing,nFaHRing,n4FaHRing,n5FaHRing,n6FaHRing,n7FaHRing,n8FaHRing,n9FaHRing,n10FaHRing,n11FaHRing,n12FaHRing,nG12FaHRing,nFARing,n4FARing,n5FARing,n6FARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,n12FARing,nG12FARing,nFAHRing,n4FAHRing,n5FAHRing,n6FAHRing,n7FAHRing,n8FAHRing,n9FAHRing,n10FAHRing,n11FAHRing,n12FAHRing,nG12FAHRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,MW,AMW,n13Ring,n14Ring,n15Ring,n16Ring,n17Ring,n18Ring,n19Ring,n20Ring,n21Ring,n22Ring,n23Ring,n24Ring,n25Ring,n26Ring,n27Ring,n28Ring,n29Ring,n30Ring,n31Ring,n32Ring,n33Ring,n34Ring,n35Ring,n36Ring,n37Ring,n38Ring,n39Ring,n40Ring,n41Ring,n42Ring,n43Ring,n44Ring,n45Ring,n46Ring,n47Ring,n48Ring,n49Ring,n50Ring,n51Ring,n52Ring,n53Ring,n54Ring,n55Ring,n56Ring,n57Ring,n58Ring,n59Ring,n60Ring,n61Ring,n62Ring,n63Ring,n64Ring,n65Ring,n66Ring,n67Ring,n68Ring,n69Ring,n70Ring,n71Ring,n72Ring,n73Ring,n74Ring,n75Ring,n76Ring,n77Ring,n78Ring,n79Ring,n80Ring,n81Ring,n82Ring,n83Ring,n84Ring,n85Ring,n86Ring,n87Ring,n88Ring,n89Ring,n90Ring,n91Ring,n92Ring,n93Ring,n94Ring,n95Ring,n96Ring,n97Ring,n98Ring,n99Ring,SmallestRS,LargestRS,nSugars,core_ester
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H75NO13/c1-15-28-40(12,48)33(44)23(6)30(42)21(4)17-38(10,47)35(54-37-31(43)27(16-22(5)50-37)41(13)19-20(2)3)24(7)32(25(8)36(46)52-28)53-29-18-39(11,49-14)34(45)26(9)51-29/h20-35,37,42-45,47-48H,15-19H2,1-14H3/t21-,22-,23+,24+,25-,26+,27+,28-,29-,30+,31-,32+,33-,34+,35-,37+,38-,39-,40-/m1/s1",RPQGOEFNXKEADC-OQUJSINCSA-N,CHEMBL1256535,None,1.0,CHEMBL5306,RPQGOEFNXKEADC-OQUJSINCSA-N,,0,1,0,0,129,54,0,0,14,75,0,40,1,13,0,0,0,0,0,0,0,131,56,130,1,0,0,1,130,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.6036,201.0388,197.07,197.07,777.5238415,6.0273166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC(C)(C)O)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H75NO13/c1-15-28-40(12,48)33(44)24(5)30(42)21(2)17-39(11,47)34(54-36-31(43)27(16-22(3)51-36)41(13)20-37(8,9)46)25(6)32(26(7)35(45)52-28)53-29-19-38(10,49-14)18-23(4)50-29/h21-34,36,42-44,46-48H,15-20H2,1-14H3/t21-,22-,23+,24+,25+,26-,27+,28-,29+,30+,31-,32+,33-,34-,36+,38+,39-,40-/m1/s1",UQXKKEVJGSFAME-OWFFPJLUSA-N,CHEMBL1778050,None,1.0,CHEMBL5306,UQXKKEVJGSFAME-OWFFPJLUSA-N,"Homo sapiens,None,Escherichia coli K-12",0,1,0,0,129,54,0,0,14,75,0,40,1,13,0,0,0,0,0,0,0,131,56,130,1,0,0,1,130,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.7477,201.1088,197.07,197.07,777.5238415,6.0273166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC(C)(C)O)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H75NO14/c1-15-27-40(12,49)32(44)22(4)29(42)20(2)17-38(10,48)34(55-36-30(43)26(16-21(3)51-36)41(13)19-37(8,9)47)23(5)31(24(6)35(46)53-27)54-28-18-39(11,50-14)33(45)25(7)52-28/h20-34,36,42-45,47-49H,15-19H2,1-14H3/t20-,21-,22+,23+,24-,25+,26+,27-,28+,29+,30-,31+,32-,33+,34-,36+,38-,39-,40-/m1/s1",RFKAUOGLAMBBCJ-IIIUCYNOSA-N,CHEMBL1778155,None,1.0,CHEMBL5306,RFKAUOGLAMBBCJ-IIIUCYNOSA-N,"Homo sapiens,None,Escherichia coli K-12",0,1,0,0,130,55,0,0,15,75,0,40,1,14,0,0,0,0,0,0,0,132,57,131,1,0,0,1,131,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15789473699999998,1.7185,202.4986,217.3,217.3,793.5187561,6.103990431000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC(C)(C)O)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H75NO14/c1-15-27-40(12,49)32(44)22(4)29(42)20(2)17-38(10,48)34(55-36-30(43)26(16-21(3)51-36)41(13)19-37(8,9)47)23(5)31(24(6)35(46)53-27)54-28-18-39(11,50-14)33(45)25(7)52-28/h20-34,36,42-45,47-49H,15-19H2,1-14H3/t20-,21-,22+,23+,24-,25+,26+,27-,28-,29+,30-,31+,32-,33+,34-,36+,38-,39-,40-/m1/s1",RFKAUOGLAMBBCJ-MFFUNZRRSA-N,CHEMBL1256547,None,1.0,CHEMBL5306,RFKAUOGLAMBBCJ-MFFUNZRRSA-N,,0,1,0,0,130,55,0,0,15,75,0,40,1,14,0,0,0,0,0,0,0,132,57,131,1,0,0,1,131,1,15,7,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.15789473699999998,1.7185,202.4986,217.3,217.3,793.5187561,6.103990431000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCC[C@@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,"InChI=1S/C40H76N2O12/c1-15-17-40(48)27(8)51-30(20-38(40,10)49-14)53-32-24(5)34(54-36-31(43)28(42(12)13)18-23(4)50-36)37(9,46)19-22(3)21-41-26(7)33(44)39(11,47)29(16-2)52-35(45)25(32)6/h22-34,36,41,43-44,46-48H,15-21H2,1-14H3/t22-,23-,24+,25-,26-,27+,28+,29-,30+,31-,32+,33-,34-,36+,37-,38-,39-,40-/m1/s1",FFIQNHYLFLIOJD-BMNWWTOTSA-N,CHEMBL300373,,,,,None,0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.7288,203.4027,188.87,188.87,776.5398259,5.973383276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CCCN[C@@H]1[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,"InChI=1S/C40H76N2O12/c1-15-17-41-30-21(3)19-38(9,47)35(54-37-31(43)27(42(12)13)18-22(4)50-37)24(6)32(53-29-20-39(10,49-14)34(45)26(8)51-29)25(7)36(46)52-28(16-2)40(11,48)33(44)23(30)5/h21-35,37,41,43-45,47-48H,15-20H2,1-14H3/t21-,22-,23+,24+,25-,26+,27+,28-,29+,30+,31-,32+,33-,34+,35-,37+,38-,39-,40-/m1/s1",JDBGPLZPTBGQMX-PNSWQVPASA-N,CHEMBL1697688,,,,,"Homo sapiens,None,Escherichia coli K-12",0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.17857142899999998,2.5847,203.3327,188.87,188.87,776.5398259,5.973383276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCCN[C@@H]1[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@H]1C,"InChI=1S/C40H76N2O12/c1-15-17-41-30-21(3)19-38(9,47)35(54-37-31(43)27(42(12)13)18-22(4)50-37)24(6)32(53-29-20-39(10,49-14)34(45)26(8)51-29)25(7)36(46)52-28(16-2)40(11,48)33(44)23(30)5/h21-35,37,41,43-45,47-48H,15-20H2,1-14H3/t21-,22?,23+,24+,25-,26?,27?,28-,29?,30+,31?,32+,33-,34?,35-,37?,38-,39?,40-/m1/s1",JDBGPLZPTBGQMX-MHFDCXQHSA-N,CHEMBL419922,,,,,Rattus norvegicus,0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.17857142899999998,2.5847,203.3327,188.87,188.87,776.5398259,5.973383276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CCCN1C[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@H]1C,"InChI=1S/C40H76N2O12/c1-15-17-42-21-22(3)19-38(9,47)35(54-37-31(43)28(41(12)13)18-23(4)50-37)24(5)32(53-30-20-39(10,49-14)34(45)27(8)51-30)25(6)36(46)52-29(16-2)40(11,48)33(44)26(42)7/h22-35,37,43-45,47-48H,15-21H2,1-14H3/t22-,23-,24+,25-,26-,27+,28+,29-,30+,31-,32+,33-,34+,35-,37+,38-,39-,40-/m1/s1",VIAKGDSDKMGMGT-WNXQIHLLSA-N,CHEMBL1774290,None,1.0,CHEMBL612888,VIAKGDSDKMGMGT-WNXQIHLLSA-N,"Homo sapiens,None,Escherichia coli K-12",0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.6809,203.41299999999998,180.08,180.08,776.5398259,5.973383276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,"InChI=1S/C40H76N2O12/c1-15-17-42-21-22(3)33(44)40(11,48)29(16-2)52-36(46)26(7)32(53-30-20-39(10,49-14)34(45)27(8)51-30)25(6)35(38(9,47)19-23(42)4)54-37-31(43)28(41(12)13)18-24(5)50-37/h22-35,37,43-45,47-48H,15-21H2,1-14H3/t22-,23+,24+,25-,26+,27-,28-,29+,30-,31+,32-,33+,34-,35+,37-,38+,39+,40+/m0/s1",VWAMTBXLZPEDQO-UZSBJOJWSA-N,CHEMBL2107342,,,,,Plasmodium falciparum,0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,5,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.6809,203.41299999999998,180.08,180.08,776.5398259,5.973383276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)[C@H](NC(C)C)[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H76N2O12/c1-16-28-40(12,48)33(44)23(6)30(41-20(2)3)21(4)18-38(10,47)35(54-37-31(43)27(42(13)14)17-22(5)50-37)24(7)32(25(8)36(46)52-28)53-29-19-39(11,49-15)34(45)26(9)51-29/h20-35,37,41,43-45,47-48H,16-19H2,1-15H3/t21-,22?,23+,24+,25-,26?,27?,28-,29?,30+,31?,32+,33-,34?,35-,37?,38-,39?,40-/m1/s1",NDMJBIFAXLXHKD-MHFDCXQHSA-N,CHEMBL321506,,,,,None,0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,6,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,2.5831,203.3107,188.87,188.87,776.5398259,5.973383276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,14.0,2,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)N(C)C[C@H](C)[C@@H](O)[C@]1(C)O,"InChI=1S/C40H76N2O12/c1-17-29-40(10,46)33(44)22(2)21-42(13)23(3)19-38(8,48-15)34(54-37-31(43)28(41(11)12)18-24(4)50-37)25(5)32(26(6)36(45)52-29)53-30-20-39(9,49-16)35(47-14)27(7)51-30/h22-35,37,43-44,46H,17-21H2,1-16H3/t22-,23+,24+,25-,26+,27+,28+,29+,30-,31+,32-,33+,34+,35-,37-,38+,39+,40+/m0/s1",FGQBKRDUYIUKKW-ILDVOIEWSA-N,CHEMBL3038223,,,,,None,0,2,0,0,130,54,0,0,14,76,0,40,2,12,0,0,0,0,0,0,0,132,56,131,1,0,0,1,131,1,14,3,False,False,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.16071428599999998,3.2089,203.7594,158.08,158.08,776.5398259,5.973383276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,15.0,2,1
